,index,price,color,likes,brand,Percentage discount,Rate,Fit,in sale,category,sex,color_encoded,brand_encoded,fabric types,Fit_encoded,category_encoded,sex_encoded,fabric types_encoded
3179,13859,100.0,black,677.0,asos 4505,0,0.0,slim fit,0,t-shirts & vests,men,1,3,fabric,23,4,0,13
3180,13860,80.0,black,89.0,hollister,0,0.0,regular fit,0,t-shirts & vests,men,1,10,fabric,14,4,0,13
3181,13861,135.0,blue,150.0,hollister,0,0.0,regular fit,0,t-shirts & vests,men,2,10,fabric,14,4,0,13
3182,13865,100.0,white,268.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,17,5,fabric,12,4,0,13
3183,13866,40.0,black,103.0,asos design,0,0.0,regular fit,0,t-shirts & vests,men,1,5,fabric,14,4,0,13
3184,13868,140.0,multi,2000.0,asos design,0,0.0,muscle fit,0,t-shirts & vests,men,10,5,fabric,11,4,0,13
3185,13872,80.0,white,230.0,hollister,0,0.0,regular fit,0,t-shirts & vests,men,17,10,fabric,14,4,0,13
3186,13873,170.0,grey,318.0,napapijri,0,0.0,regular fit,0,t-shirts & vests,men,7,14,fabric,14,4,0,13
3187,13875,180.0,black,973.0,the north face,0,0.0,regular fit,0,t-shirts & vests,men,1,22,fabric,14,4,0,13
3188,13878,115.0,multi,290.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,10,5,fabric,12,4,0,13
3189,13880,140.0,black,2000.0,asos design,0,0.0,relaxed fit,0,t-shirts & vests,men,1,5,fabric,17,4,0,13
3190,13884,140.0,white,310.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,17,5,fabric,12,4,0,13
3191,13885,140.0,beige,413.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,0,5,fabric,12,4,0,13
3192,13888,115.0,grey,546.0,topman,0,0.0,oversized fit,0,t-shirts & vests,men,7,23,fabric,12,4,0,13
3193,13891,120.71,black,420.0,asos design,14,0.0,muscle fit,1,t-shirts & vests,men,1,5,fabric,11,4,0,13
3194,13897,283.4,black,224.0,carhartt wip,14,0.0,relaxed fit,1,t-shirts & vests,men,1,7,fabric,17,4,0,13
3195,13900,68.23,white,68.0,asos design,13,0.0,relaxed fit,1,t-shirts & vests,men,17,5,fabric,17,4,0,13
3196,13903,89.22,navy,348.0,asos 4505,14,0.0,oversized fit,1,t-shirts & vests,men,11,3,fabric,12,4,0,13
3197,13907,68.23,white,474.0,asos design,13,0.0,muscle fit,1,t-shirts & vests,men,17,5,fabric,11,4,0,13
3198,13908,118.08,black,1000.0,asos design,13,0.0,muscle fit,1,t-shirts & vests,men,1,5,fabric,11,4,0,2
3199,13910,140.0,white,671.0,asos design,0,0.0,skinny fit,0,t-shirts & vests,men,17,5,fabric,21,4,0,13
3200,13913,135.0,red,634.0,under armour,0,0.0,muscle fit,0,t-shirts & vests,men,15,25,fabric,11,4,0,2
3201,13923,128.58,white,123.0,adidas,29,4.9,regular fit,1,t-shirts & vests,men,17,1,fabric,14,4,0,2
3202,13929,185.0,black,232.0,dickies,0,0.0,regular fit,0,t-shirts & vests,men,1,9,fabric,14,4,0,13
3203,13931,120.71,black,327.0,asos design,14,0.0,skinny fit,1,t-shirts & vests,men,1,5,fabric,21,4,0,13
3204,13936,160.0,black,75.0,vans,0,0.0,regular fit,0,t-shirts & vests,men,1,27,fabric,14,4,0,13
3205,13937,160.0,black,114.0,vans,0,0.0,regular fit,0,t-shirts & vests,men,1,27,fabric,14,4,0,13
3206,13940,170.0,white,167.0,vans,0,0.0,regular fit,0,t-shirts & vests,men,17,27,fabric,14,4,0,13
3207,13943,200.0,beige,2000.0,nike,0,4.7,unisex style,0,t-shirts & vests,men,0,16,fabric,30,4,0,13
3208,13945,130.0,white,458.0,asos design,0,2.3,oversized fit,0,t-shirts & vests,men,17,5,fabric,12,4,0,13
3209,13953,130.0,black,191.0,puma,0,0.0,regular fit,0,t-shirts & vests,men,1,19,fabric,14,4,0,2
3210,13960,160.0,black,226.0,vans,0,0.0,regular fit,0,t-shirts & vests,men,1,27,fabric,14,4,0,13
3211,13962,115.0,navy,962.0,asos design,0,0.0,muscle fit,0,t-shirts & vests,men,11,5,fabric,11,4,0,2
3212,13965,100.0,navy,295.0,asos design,0,0.0,relaxed fit,0,t-shirts & vests,men,11,5,fabric,17,4,0,13
3213,13966,230.0,black,337.0,the north face,0,0.0,regular fit,0,t-shirts & vests,men,1,22,fabric,14,4,0,13
3214,13969,100.0,black,180.0,hollister,0,0.0,regular fit,0,t-shirts & vests,men,1,10,fabric,14,4,0,13
3215,13971,120.0,green,106.0,hollister,0,0.0,regular fit,0,t-shirts & vests,men,6,10,fabric,14,4,0,13
3216,13972,70.0,navy,179.0,asos design,0,0.0,regular fit,0,t-shirts & vests,men,11,5,fabric,14,4,0,13
3217,13974,95.0,grey,69.0,puma,0,0.0,regular fit,0,t-shirts & vests,men,7,19,fabric,14,4,0,13
3218,13975,230.0,black,126.0,the north face,0,0.0,regular fit,0,t-shirts & vests,men,1,22,fabric,14,4,0,13
3219,13976,130.0,multi,224.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,10,5,fabric,12,4,0,13
3220,13978,255.0,navy,1000.0,carhartt wip,0,0.0,regular fit,0,t-shirts & vests,men,11,7,fabric,14,4,0,13
3221,13980,115.0,grey,183.0,asos design,0,0.0,regular fit,0,t-shirts & vests,men,7,5,fabric,14,4,0,13
3222,13994,130.0,black,962.0,asos design,0,0.0,muscle fit,0,t-shirts & vests,men,1,5,fabric,11,4,0,13
3223,13999,65.0,grey,86.0,topman,0,0.0,oversized fit,0,t-shirts & vests,men,7,23,fabric,12,4,0,13
3224,14000,115.0,white,303.0,topman,0,0.0,oversized fit,0,t-shirts & vests,men,17,23,fabric,12,4,0,13
3225,14013,120.71,black,508.0,asos design,14,0.0,skinny fit,1,t-shirts & vests,men,1,5,fabric,21,4,0,2
3226,14016,255.0,ecru,315.0,topman,0,0.0,unisex style,0,t-shirts & vests,men,5,23,fabric,30,4,0,13
3227,14017,90.0,white,622.0,topman,0,0.0,oversized fit,0,t-shirts & vests,men,17,23,fabric,12,4,0,13
3228,14035,130.0,white,146.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,17,5,fabric,12,4,0,13
3229,14038,145.0,green,741.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,6,5,fabric,12,4,0,2
3230,14047,150.0,black,597.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,1,5,fabric,12,4,0,13
3231,14051,107.59,white,675.0,asos design,14,0.0,oversized fit,1,t-shirts & vests,men,17,5,fabric,12,4,0,13
3232,14052,145.0,red,212.0,topman,0,0.0,oversized fit,0,t-shirts & vests,men,15,23,fabric,12,4,0,13
3233,14054,180.0,black,150.0,the north face,0,0.0,regular fit,0,t-shirts & vests,men,1,22,fabric,14,4,0,13
3234,14056,105.0,black,123.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,1,5,fabric,12,4,0,13
3235,14061,150.0,black,310.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,1,5,fabric,12,4,0,13
3236,14064,210.0,black,202.0,puma,0,0.0,regular fit,0,t-shirts & vests,men,1,19,fabric,14,4,0,2
3237,14068,140.0,grey,360.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,7,5,fabric,12,4,0,13
3238,14069,105.0,black,681.0,asos design,0,0.0,muscle fit,0,t-shirts & vests,men,1,5,fabric,11,4,0,13
3239,14072,145.0,blue,2000.0,asos design,0,0.0,muscle fit,0,t-shirts & vests,men,2,5,fabric,11,4,0,13
3240,14074,145.0,stone,147.0,collusion,0,0.0,relaxed fit,0,t-shirts & vests,men,16,8,fabric,17,4,0,13
3241,14076,175.0,cream,2000.0,nike,0,0.0,regular fit,0,t-shirts & vests,men,4,16,fabric,14,4,0,13
3242,14077,155.0,white,752.0,under armour,0,0.0,regular fit,0,t-shirts & vests,men,17,25,fabric,14,4,0,13
3243,14080,225.0,black,235.0,river island,0,0.0,slim fit,0,t-shirts & vests,men,1,21,fabric,23,4,0,13
3244,14081,200.0,white,336.0,the north face,0,0.0,regular fit,0,t-shirts & vests,men,17,22,fabric,14,4,0,13
3245,14083,180.0,blue,286.0,the north face,0,0.0,regular fit,0,t-shirts & vests,men,2,22,fabric,14,4,0,13
3246,14085,225.0,green,655.0,carhartt wip,0,0.0,regular fit,0,t-shirts & vests,men,6,7,fabric,14,4,0,13
3247,14086,280.0,black,642.0,carhartt wip,0,0.0,regular fit,0,t-shirts & vests,men,1,7,fabric,14,4,0,13
3248,14090,170.0,grey,188.0,under armour,0,0.0,regular fit,0,t-shirts & vests,men,7,25,stretch,14,4,0,8
3249,14091,80.0,white,325.0,asos design,0,0.0,muscle fit,0,t-shirts & vests,men,17,5,fabric,11,4,0,13
3250,14093,238.79,black,265.0,under armour,14,0.0,muscle fit,1,t-shirts & vests,men,1,25,fabric,11,4,0,2
3251,14094,85.0,white,405.0,collusion,0,0.0,relaxed fit,0,t-shirts & vests,men,17,8,fabric,17,4,0,13
3252,14096,130.0,black,217.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,1,5,fabric,12,4,0,13
3253,14097,160.0,grey,468.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,7,5,fabric,12,4,0,13
3254,14100,130.0,multi,356.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,10,5,fabric,12,4,0,13
3255,14106,140.0,khaki,125.0,asos design,0,0.0,relaxed fit,0,t-shirts & vests,men,8,5,fabric,17,4,0,2
3256,14107,83.97,black,208.0,reclaimed vintage,19,0.0,regular fit,1,t-shirts & vests,men,1,20,fabric,14,4,0,13
3257,14108,135.0,black,67.0,hollister,0,0.0,regular fit,0,t-shirts & vests,men,1,10,fabric,14,4,0,13
3258,14110,130.0,black,440.0,asos design,0,0.0,muscle fit,0,t-shirts & vests,men,1,5,fabric,11,4,0,13
3259,14119,152.19,black,350.0,vans,14,0.0,regular fit,1,t-shirts & vests,men,1,27,fabric,14,4,0,13
3260,14121,140.0,black,281.0,topman,0,0.0,size down for a closer fit,0,t-shirts & vests,men,1,23,fabric,20,4,0,13
3261,14122,280.0,white,252.0,carhartt wip,0,0.0,regular fit,0,t-shirts & vests,men,17,7,fabric,14,4,0,13
3262,14123,115.0,navy,89.0,reclaimed vintage,0,0.0,oversized fit,0,t-shirts & vests,men,11,20,fabric,12,4,0,13
3263,14126,130.0,brown,339.0,asos design,0,0.0,relaxed fit,0,t-shirts & vests,men,3,5,fabric,17,4,0,2
3264,14129,100.0,white,86.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,17,5,fabric,12,4,0,13
3265,14134,185.0,grey,416.0,nike,0,4.4,regular fit,0,t-shirts & vests,men,7,16,fabric,14,4,0,13
3266,14138,345.0,multi,140.0,hollister,0,0.0,regular fit,0,t-shirts & vests,men,10,10,fabric,14,4,0,13
3267,14139,60.0,red,133.0,river island,0,0.0,regular fit,0,t-shirts & vests,men,15,21,fabric,14,4,0,13
3268,14147,165.32,grey,88.0,under armour,29,0.0,regular fit,1,t-shirts & vests,men,7,25,fabric,14,4,0,2
3269,14150,200.0,grey,270.0,under armour,0,0.0,regular fit,0,t-shirts & vests,men,7,25,fabric,14,4,0,13
3270,14156,135.0,white,67.0,hollister,0,0.0,regular fit,0,t-shirts & vests,men,17,10,fabric,14,4,0,13
3271,14158,135.0,black,60.0,hollister,0,0.0,regular fit,0,t-shirts & vests,men,1,10,fabric,14,4,0,13
3272,14163,230.0,white,108.0,adidas,0,4.6,regular fit,0,t-shirts & vests,men,17,1,fabric,14,4,0,13
3273,14169,45.0,white,452.0,new look,0,0.0,regular fit,0,t-shirts & vests,men,17,15,fabric,14,4,0,13
3274,14174,140.0,black,537.0,asos design,0,0.0,skinny fit,0,t-shirts & vests,men,1,5,fabric,21,4,0,2
3275,14181,130.0,black,1000.0,asos design,0,0.0,muscle fit,0,t-shirts & vests,men,1,5,fabric,11,4,0,13
3276,14182,120.71,stone,99.0,topman,14,0.0,extremely oversized fit,1,t-shirts & vests,men,16,23,fabric,7,4,0,13
3277,14186,70.0,black,209.0,asos design,0,0.0,regular fit,0,t-shirts & vests,men,1,5,fabric,14,4,0,13
3278,14189,160.0,black,313.0,vans,0,0.0,regular fit,0,t-shirts & vests,men,1,27,fabric,14,4,0,13
3279,14191,240.0,black,143.0,dickies,0,0.0,true to size,0,t-shirts & vests,men,1,9,jersey,28,4,0,5
3280,14201,105.0,grey,51.0,topman,0,0.0,regular fit,0,t-shirts & vests,men,7,23,fabric,14,4,0,13
3281,14203,223.04,black,283.0,carhartt wip,19,0.0,regular fit,1,t-shirts & vests,men,1,7,fabric,14,4,0,13
3282,14208,200.0,black,979.0,nike,0,4.6,regular fit,0,t-shirts & vests,men,1,16,fabric,14,4,0,2
3283,14221,180.0,grey,60.0,vans,0,0.0,regular fit,0,t-shirts & vests,men,7,27,fabric,14,4,0,13
3284,14222,130.0,beige,96.0,asos design,0,0.0,regular fit,0,t-shirts & vests,men,0,5,fabric,14,4,0,13
3285,14224,170.0,black,75.0,puma,0,0.0,regular fit,0,t-shirts & vests,men,1,19,fabric,14,4,0,2
3286,14226,130.0,multi,974.0,asos design,0,0.0,skinny fit,0,t-shirts & vests,men,10,5,fabric,21,4,0,13
3287,14227,105.0,black,370.0,topman,0,0.0,extremely oversized fit,0,t-shirts & vests,men,1,23,fabric,7,4,0,13
3288,14230,170.0,black,129.0,the north face,0,0.0,regular fit,0,t-shirts & vests,men,1,22,fabric,14,4,0,13
3289,14232,180.0,white,92.0,vans,0,0.0,regular fit,0,t-shirts & vests,men,17,27,fabric,14,4,0,13
3290,14233,105.0,brown,107.0,weekday,0,0.0,oversized fit,0,t-shirts & vests,men,3,28,fabric,12,4,0,13
3291,14236,225.0,grey,340.0,under armour,0,0.0,regular fit,0,t-shirts & vests,men,7,25,fabric,14,4,0,13
3292,14237,225.0,white,230.0,under armour,0,0.0,regular fit,0,t-shirts & vests,men,17,25,fabric,14,4,0,2
3293,14239,150.0,black,373.0,nike,0,0.0,regular fit,0,t-shirts & vests,men,1,16,fabric,14,4,0,13
3294,14242,125.0,green,2000.0,nike,0,3.7,regular fit,0,t-shirts & vests,men,6,16,fabric,14,4,0,13
3295,14245,205.0,black,252.0,vans,0,0.0,regular fit,0,t-shirts & vests,men,1,27,fabric,14,4,0,13
3296,14246,130.0,navy,124.0,puma,0,0.0,regular fit,0,t-shirts & vests,men,11,19,fabric,14,4,0,13
3297,14247,255.0,multi,854.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,10,5,fabric,12,4,0,13
3298,14251,85.0,navy,511.0,asos 4505,0,0.0,regular fit,0,t-shirts & vests,men,11,3,fabric,14,4,0,2
3299,14252,180.0,cream,264.0,the north face,0,0.0,regular fit,0,t-shirts & vests,men,4,22,fabric,14,4,0,13
3300,14253,100.0,blue,285.0,asos 4505,0,0.0,regular fit,0,t-shirts & vests,men,2,3,fabric,14,4,0,2
3301,14254,130.0,orange,450.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,12,5,fabric,12,4,0,13
3302,14259,140.0,black,233.0,asos design,0,0.0,regular fit,0,t-shirts & vests,men,1,5,fabric,14,4,0,13
3303,14269,135.0,green,561.0,reclaimed vintage,0,0.0,regular fit,0,t-shirts & vests,men,6,20,fabric,14,4,0,13
3304,14275,115.0,ecru,103.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,5,5,fabric,12,4,0,13
3305,14283,60.0,ecru,115.0,river island,0,0.0,muscle fit,0,t-shirts & vests,men,5,21,fabric,11,4,0,13
3306,14292,120.71,red,90.0,puma,14,0.0,muscle fit,1,t-shirts & vests,men,15,19,fabric,11,4,0,2
3307,14295,180.0,black,173.0,vans,0,0.0,regular fit,0,t-shirts & vests,men,1,27,fabric,14,4,0,13
3308,14304,140.0,green,145.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,6,5,fabric,12,4,0,13
3309,14307,160.0,black,265.0,topman,0,0.0,oversized fit,0,t-shirts & vests,men,1,23,fabric,12,4,0,13
3310,14308,255.0,navy,276.0,carhartt wip,0,0.0,regular fit,0,t-shirts & vests,men,11,7,fabric,14,4,0,13
3311,14310,180.0,white,175.0,vans,0,0.0,regular fit,0,t-shirts & vests,men,17,27,fabric,14,4,0,13
3312,14314,140.0,blue,421.0,asos design,0,0.0,muscle fit,0,t-shirts & vests,men,2,5,fabric,11,4,0,13
3313,14318,80.0,green,629.0,reclaimed vintage,0,0.0,regular fit,0,t-shirts & vests,men,6,20,fabric,14,4,0,13
3314,14319,160.07,blue,189.0,under armour,19,0.0,regular fit,1,t-shirts & vests,men,2,25,fabric,14,4,0,2
3315,14320,160.0,black,190.0,topman,0,0.0,oversized fit,0,t-shirts & vests,men,1,23,fabric,12,4,0,13
3316,14322,280.0,purple,174.0,carhartt wip,0,0.0,regular fit,0,t-shirts & vests,men,14,7,fabric,14,4,0,13
3317,14334,200.0,navy,227.0,under armour,0,0.0,regular fit,0,t-shirts & vests,men,11,25,fabric,14,4,0,13
3318,14337,130.0,multi,126.0,asos design,0,0.0,regular fit,0,t-shirts & vests,men,10,5,fabric,14,4,0,13
3319,14343,95.0,red,83.0,asos design,0,0.0,muscle fit,0,t-shirts & vests,men,15,5,fabric,11,4,0,13
3320,14354,195.0,white,105.0,the north face,0,0.0,regular fit,0,t-shirts & vests,men,17,22,fabric,14,4,0,13
3321,14359,102.34,grey,604.0,under armour,18,0.0,muscle fit,1,t-shirts & vests,men,7,25,fabric,11,4,0,2
3322,14363,150.0,black,273.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,1,5,fabric,12,4,0,13
3323,14365,365.0,multi,96.0,hollister,0,0.0,regular fit,0,t-shirts & vests,men,10,10,fabric,14,4,0,13
3324,14379,240.0,navy,494.0,under armour,0,0.0,regular fit,0,t-shirts & vests,men,11,25,fabric,14,4,0,2
3325,14385,180.0,black,130.0,the north face,0,0.0,regular fit,0,t-shirts & vests,men,1,22,fabric,14,4,0,13
3326,14387,105.0,black,67.0,asos 4505,0,0.0,regular fit,0,t-shirts & vests,men,1,3,fabric,14,4,0,2
3327,14388,160.0,black,120.0,dickies,0,0.0,regular fit,0,t-shirts & vests,men,1,9,fabric,14,4,0,13
3328,14389,120.0,white,135.0,asos 4505,0,0.0,regular fit,0,t-shirts & vests,men,17,3,fabric,14,4,0,2
3329,14390,115.0,grey,321.0,topman,0,0.0,oversized fit,0,t-shirts & vests,men,7,23,fabric,12,4,0,13
3330,14400,225.0,brown,133.0,napapijri,0,0.0,regular fit,0,t-shirts & vests,men,3,14,fabric,14,4,0,13
3331,14405,160.0,cream,370.0,dickies,0,0.0,regular fit,0,t-shirts & vests,men,4,9,fabric,14,4,0,13
3332,14406,133.83,multi,220.0,asos design,14,0.0,relaxed fit,1,t-shirts & vests,men,10,5,fabric,17,4,0,13
3333,14408,60.35,mid blue,206.0,new look,28,0.0,relaxed fit,1,t-shirts & vests,men,9,15,fabric,17,4,0,13
3334,14411,80.0,multi,87.0,asos design,0,0.0,relaxed fit,0,t-shirts & vests,men,10,5,fabric,17,4,0,13
3335,14413,120.0,blue,125.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,2,5,fabric,12,4,0,13
3336,14414,120.0,white,263.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,17,5,fabric,12,4,0,13
3337,14426,55.11,white,590.0,asos design,19,0.0,oversized fit,1,t-shirts & vests,men,17,5,fabric,12,4,0,13
3338,14429,255.0,white,127.0,napapijri,0,0.0,regular fit,0,t-shirts & vests,men,17,14,fabric,14,4,0,13
3339,14435,180.0,white,222.0,vans,0,0.0,regular fit,0,t-shirts & vests,men,17,27,fabric,14,4,0,13
3340,14437,130.0,grey,67.0,puma,0,0.0,regular fit,0,t-shirts & vests,men,7,19,fabric,14,4,0,2
3341,14438,140.0,ecru,142.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,5,5,fabric,12,4,0,13
3342,14441,180.0,white,269.0,vans,0,0.0,regular fit,0,t-shirts & vests,men,17,27,fabric,14,4,0,13
3343,14445,290.0,white,520.0,nike,0,0.0,relaxed fit,0,t-shirts & vests,men,17,16,fabric,17,4,0,13
3344,14447,355.0,multi,514.0,asos design,0,0.0,regular fit,0,t-shirts & vests,men,10,5,fabric,14,4,0,13
3345,14448,105.0,multi,427.0,asos design,0,0.0,regular fit,0,t-shirts & vests,men,10,5,fabric,14,4,0,13
3346,14457,115.0,black,345.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,1,5,fabric,12,4,0,13
3347,14458,100.0,black,338.0,asos 4505,0,0.0,regular fit,0,t-shirts & vests,men,1,3,fabric,14,4,0,2
3348,14460,135.0,white,137.0,under armour,0,0.0,regular fit,0,t-shirts & vests,men,17,25,fabric,14,4,0,13
3349,14462,145.0,multi,305.0,asos design,0,0.0,regular fit,0,t-shirts & vests,men,10,5,fabric,14,4,0,13
3350,14464,70.0,black,297.0,asos design,0,0.0,regular fit,0,t-shirts & vests,men,1,5,fabric,14,4,0,13
3351,14470,140.0,black,237.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,1,5,fabric,12,4,0,13
3352,14473,140.0,black,486.0,weekday,0,0.0,regular fit,0,t-shirts & vests,men,1,28,fabric,14,4,0,13
3353,14475,140.0,grey,168.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,7,5,fabric,12,4,0,13
3354,14477,155.0,blue,163.0,the north face,0,0.0,regular fit,0,t-shirts & vests,men,2,22,fabric,14,4,0,13
3355,14482,190.0,black,119.0,topman,0,0.0,oversized fit,0,t-shirts & vests,men,1,23,fabric,12,4,0,2
3356,14489,130.0,black,524.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,1,5,fabric,12,4,0,13
3357,14494,140.0,brown,346.0,asos design,0,0.0,relaxed fit,0,t-shirts & vests,men,3,5,fabric,17,4,0,13
3358,14497,170.0,navy,88.0,vans,0,0.0,regular fit,0,t-shirts & vests,men,11,27,fabric,14,4,0,13
3359,14502,145.0,white,50.0,puma,0,0.0,regular fit,0,t-shirts & vests,men,17,19,fabric,14,4,0,13
3360,14505,365.0,multi,64.0,hollister,0,0.0,regular fit,0,t-shirts & vests,men,10,10,fabric,14,4,0,13
3361,14506,160.0,white,388.0,asos design,0,0.0,regular fit,0,t-shirts & vests,men,17,5,fabric,14,4,0,13
3362,14512,200.0,green,271.0,under armour,0,0.0,muscle fit,0,t-shirts & vests,men,6,25,fabric,11,4,0,2
3363,14513,280.0,grey,58.0,under armour,0,0.0,muscle fit,0,t-shirts & vests,men,7,25,fabric,11,4,0,13
3364,14517,155.0,ecru,103.0,river island,0,0.0,regular fit,0,t-shirts & vests,men,5,21,fabric,14,4,0,13
3365,14520,135.0,khaki,89.0,reclaimed vintage,0,0.0,oversized fit,0,t-shirts & vests,men,8,20,fabric,12,4,0,13
3366,14524,130.0,black,427.0,asos design,0,0.0,muscle fit,0,t-shirts & vests,men,1,5,fabric,11,4,0,13
3367,14530,165.0,black,131.0,weekday,0,0.0,oversized fit,0,t-shirts & vests,men,1,28,fabric,12,4,0,13
3368,14532,90.0,black,280.0,asos design,0,0.0,muscle fit,0,t-shirts & vests,men,1,5,fabric,11,4,0,13
3369,14535,130.0,blue,85.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,2,5,fabric,12,4,0,13
3370,14537,255.0,black,280.0,topman,0,0.0,unisex style,0,t-shirts & vests,men,1,23,fabric,30,4,0,13
3371,14545,86.59,navy,630.0,asos design,13,0.0,muscle fit,1,t-shirts & vests,men,11,5,fabric,11,4,0,13
3372,14546,120.0,blue,671.0,asos design,0,0.0,muscle fit,0,t-shirts & vests,men,2,5,fabric,11,4,0,13
3373,14549,255.0,ecru,239.0,topman,0,0.0,unisex style,0,t-shirts & vests,men,5,23,fabric,30,4,0,13
3374,14551,185.0,white,374.0,nike,0,0.0,regular fit,0,t-shirts & vests,men,17,16,fabric,14,4,0,13
3375,14555,145.0,black,969.0,asos design,0,0.0,skinny fit,0,t-shirts & vests,men,1,5,fabric,21,4,0,13
3376,14557,55.0,navy,81.0,new look,0,0.0,regular fit,0,t-shirts & vests,men,11,15,fabric,14,4,0,13
3377,14561,135.0,navy,87.0,reclaimed vintage,0,0.0,relaxed fit,0,t-shirts & vests,men,11,20,fabric,17,4,0,13
3378,14579,160.0,black,167.0,topman,0,0.0,extremely oversized fit,0,t-shirts & vests,men,1,23,fabric,7,4,0,13
3379,14580,145.0,khaki,71.0,river island,0,0.0,regular fit,0,t-shirts & vests,men,8,21,fabric,14,4,0,13
3380,14582,107.59,multi,167.0,asos design,14,0.0,oversized fit,1,t-shirts & vests,men,10,5,fabric,12,4,0,13
3381,14585,104.96,black,255.0,hollister,13,0.0,relaxed fit,1,t-shirts & vests,men,1,10,fabric,17,4,0,13
3382,14594,160.0,grey,366.0,topman,0,0.0,oversized fit,0,t-shirts & vests,men,7,23,fabric,12,4,0,13
3383,14599,170.0,grey,113.0,napapijri,0,0.0,regular fit,0,t-shirts & vests,men,7,14,fabric,14,4,0,13
3384,14600,180.0,stone,212.0,the north face,0,0.0,regular fit,0,t-shirts & vests,men,16,22,fabric,14,4,0,13
3385,14604,115.0,black,238.0,river island,0,0.0,regular fit,0,t-shirts & vests,men,1,21,fabric,14,4,0,13
3386,14618,145.0,white,155.0,asos design,0,0.0,oversized fit,0,t-shirts & vests,men,17,5,fabric,12,4,0,13
